id,popularity,runtime,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,popularity_encoded,release_month,release_day_of_week,star_power
10016,0.451722,98,135,4.6,2001,34481667.2674276,17254173.1129938,-13989168.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,4,3243101059.9309273
10020,3.852269,84,1703,7.3,1991,40027321.0482546,604173269.306698,352350553.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,11,1,3431461808.4072137
10022,2.07205,95,493,5.8,2005,62527544.2206516,126179333.68639,57006880.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,3,4,5397838819.24442
10024,0.457298,109,354,7.0,2009,30492013.0237486,97284640.5022156,65714875.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9210781226.174883
10027,0.743639,103,279,6.5,2005,50245348.0344522,56800817.2796654,5871113.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3129230756.738942
10030,0.574488,101,272,5.5,2007,26291714.5657886,62250501.356705,34192128.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,1234926987.1792526
10045,1.327137,84,351,6.5,2004,13853344.7977457,11064355.944147,-2415869.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,11,1,55321779.720735
10053,0.337268,87,123,5.4,2006,16225037.3743735,72436124.4616127,51966987.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,776756037.218851
10057,0.794564,105,112,5.9,1993,45284098.8509612,81358687.4977546,23898845.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,2930853915.9801254
10061,0.891371999999999,97,189,5.4,1996,69510836.9480127,58774700.5021323,-7722635.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,4,4383679387.017999
10067,0.56593,98,73,4.6,2006,54083457.9145786,66103956.4104635,11112916.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10501167084.166136
10077,0.6269,110,58,4.8,2005,89325063.1723595,6687812.14224614,-74010360.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,6,505907431.8630232
10138,5.70486,124,4920,6.6,2010,200000000.0,623933331.0,423933331.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,18036545592.93528
10139,0.759672999999999,128,325,7.1,2008,20255732.6761833,55284562.6605013,34586584.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,11,2,7336994607.131495
10147,1.70302999999999,91,353,6.2,2003,27263110.8299981,90666306.8726272,53488889.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,1159950915.8108659
10153,1.152417,134,238,5.6,1998,100327160.180872,17523810.6449257,-61900000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,10722096212.48667
10159,0.754774,104,298,6.3,2003,100754974.806514,95914577.7987242,-4083508.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,4,8019349525.786373
10184,1.926432,129,612,6.0,2009,40656017.3649981,180166572.785146,137259441.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,7067455202.867126
10185,0.326352,98,130,5.7,2008,15191799.5071375,3578405.07981366,-11466773.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,8,3,3851662648.972087
10186,0.615524,102,78,5.4,2008,15191799.5071375,8874937.86554001,-6237110.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,5225171235.82281
10189,1.273395,111,719,6.6,2008,27345239.1128475,102924282.653355,74624843.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,6879815331.949124
10191,3.560424,98,2949,7.4,2010,165000000.0,494878759.0,329878759.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,4,7464259249.017893
10192,1.820934,93,1191,6.0,2010,165000000.0,752600867.0,587600867.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,6,18869055424.526207
10193,2.711136,103,2924,7.5,2010,200000000.0,1063171911.0,863171911.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,2,13264417582.726315
10195,4.12352,115,4485,6.5,2011,145409706.38872,430524218.471298,294115007.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,12853549684.427832
10196,1.538276,103,732,4.7,2010,150000000.0,318502923.0,168502923.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,2,2504999719.216996
10198,2.463982,97,706,6.5,2009,106722045.58312,271425431.47723,162045765.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,12,1,1538898321.1352775
10199,0.6067,100,174,5.7,2008,60767198.02855,51527692.4223709,-9122855.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,11356701242.772987
10229,1.297822,101,582,7.3,2002,13334875.329826,49977984.1208304,30227069.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,4,2960998997.554895
10263,0.278997,98,31,4.9,2005,5303675.62585884,230984.564294114,-4543129.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,3,1154922.82147057
10288,0.307279,91,61,6.7,2006,8653353.26633258,461033.355323667,-7573776.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9,3,2155639686.7484703
10313,0.811236,93,435,5.8,2009,24393610.4189988,69856549.3083293,44729358.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,5,11097814100.882586
10315,1.826169,87,711,7.5,2009,40656017.3649981,47233167.9514307,6471023.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,4,5477925552.394844
10316,0.771868,101,591,6.4,2011,12117475.5323934,73667524.5839343,63493061.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,5999338402.617495
10323,0.20326,118,96,6.7,1981,35972862.0728522,98547243.1597602,26092328.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,6,2267038331.8760037
10358,1.133017,102,439,6.0,2008,24306879.21142,42643493.6358513,18105111.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,4928219652.9321575
10483,1.583079,105,743,5.9,2008,45575398.5214125,74705690.2809348,28762516.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,4,7154630369.360888
10521,1.074072,89,501,5.8,2009,30492013.0237486,116543991.538669,84663461.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8567341727.073359
10523,0.282905,131,71,5.6,2008,25420944.5086101,29883752.3501713,4406464.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,4,9449203456.383183
10527,2.217084,89,1147,6.1,2008,151917995.071375,611622206.683824,453900354.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,3,5646532400.74565
10528,3.431559,128,4118,6.9,2009,91476039.0712458,532622976.829525,434028679.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,12917176229.70552
10539,0.478051,79,222,6.1,1996,52828236.0804896,40206825.3246885,-9078736.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3780296785.126998
10589,0.986444,97,139,6.0,2004,69266723.9887289,70822682.0352595,1347797.0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,5651242711.11037
10625,2.629934,97,1357,6.8,2004,19625571.7968065,148972948.804502,112042871.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2882525614.2739716
10634,0.805549,91,294,7.0,1995,5008384.03487438,40376043.783007,24715918.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,697997752.3692229
10637,0.972719,113,535,7.3,2000,37988763.4302941,173110594.660907,106706683.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,2874859219.774795
10661,0.787623,113,606,5.6,2008,91150797.042825,204174046.167676,111596308.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3145655808.8025556
10665,0.764367,90,241,5.9,2008,9115079.7042825,83444650.400233,73391145.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,5,3,4200824432.9357357
10679,1.272901,93,343,5.5,2012,7123082.11014184,7726199.17087324,635031.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,5,38630995.8543662
10681,5.678119,98,4209,7.6,2008,182301594.08565,527977683.854196,341311860.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,6,2639888419.27098
10764,3.086676,106,2149,6.0,2008,202557326.761833,593584854.505097,386090727.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,3,9344015283.610332
10865,2.217239,95,689,6.5,2001,147778574.003261,229122951.404124,66053725.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,6,5,3278835676.8280177
10877,0.510452,101,52,5.0,2001,61574405.8346921,98468064.4959882,29958599.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,660092071.0469401
10909,0.76151,117,96,6.3,1993,13585229.6552883,3615529.24582956,-6604769.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,2,4263739790.720605
10946,0.35159,90,102,7.5,2007,15775028.7394731,114631875.506838,94000000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4550517512.14617
10948,1.278646,82,498,6.9,1981,28778289.6582817,71466085.9847331,17800000.0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1071110042.8323901
10982,1.048193,80,288,6.0,2005,16748449.3448174,57004784.3620398,36053787.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,4,6330210625.408218
10992,1.134012,87,182,5.0,2001,73889287.0016306,114990388.850993,33375151.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,2,5426944123.335232
11036,3.425628,123,1929,7.5,2004,33478916.5945523,133457615.92248,86603229.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,6,4,2566538356.965389
11059,0.422393,90,35,3.4,2003,8297468.51347769,16379417.3944336,6818181.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,81897086.972168
11247,1.408588,95,379,5.9,2004,21934462.5964308,80889575.2195062,51067909.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,700651197.3580756
11260,0.498026,90,205,5.1,2008,60767198.02855,51297723.0125784,-9349921.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,7799610551.146103
11281,0.564939,92,162,6.4,1981,5995477.01214204,61234967.5404874,23033818.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,4,990971467.1231542
11321,1.531599,123,1235,7.4,2008,55703264.8595042,170317989.68335,113167691.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3,8766679825.563469
11322,1.138277,140,853,6.5,2009,81312034.7299962,217616028.716158,134104620.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7,2,12414669294.731472
11323,1.01800499999999,108,170,6.0,2009,22360809.5507489,36005808.5252009,13424826.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9,4,5365724804.81274
11324,3.176169,138,3554,7.6,2010,80000000.0,294804195.0,214804195.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,3,13655597621.639616
11386,0.420957,112,67,6.7,1992,5758495.92830105,97202580.7369991,58843409.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,9,2,1569457847.2493382
11459,0.444301,100,292,5.8,2005,39079715.1379072,96437364.76325,51369815.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1403064510.8109994
11619,1.390297,85,488,6.0,2006,161168704.585444,69723654.0817705,-84540684.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,6,19489771628.04829
11635,1.280654,91,267,6.6,2003,28448463.4747806,103191288.179616,63055349.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1996167338.8657548
11665,1.121487,110,637,5.9,2008,81022930.7047334,233635143.412612,150685453.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,3,13903869998.755085
11678,0.530739,124,151,6.0,2000,94971908.5757354,273093444.00051,140663859.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,3896034576.0414295
11798,0.225633,101,187,7.1,2006,2574372.59673394,8844315.46621401,5796544.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,52040156.28267525
11802,0.421518,81,60,5.1,2008,37473105.4509392,64616136.6484135,26800345.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2888298703.85238
11812,0.821206,84,164,5.4,2002,52127239.9256835,83278442.1374301,25696770.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,7928294249.369436
11928,0.41491,127,19,6.7,2009,15246006.5118743,115077.873552061,-14886779.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,350865309.0090633
12155,5.57295,108,2853,6.3,2010,200000000.0,1025467110.0,825467110.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,17981331154.140762
12162,1.742288,131,1207,7.2,2008,15191799.5071375,42537038.619985,27000000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,10,4,11525670861.133732
12163,1.254928,109,539,7.0,2008,6076719.802855,45275608.6138718,38703995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,9,6,1504091662.925833
12177,0.885215,87,144,4.5,2008,62792771.2961683,42353789.0576101,-20180936.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,4,5653214981.011983
12281,0.154421,90,33,7.3,2004,577222.699906074,697219.218098748,103943.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4438381.656467947
12405,1.929591,120,1547,7.5,2008,15191799.5071375,382742747.738751,362910544.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,3600306557.6367354
12444,4.840588,146,3467,7.4,2010,250000000.0,954305868.0,704305868.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,10,6,29265334840.708344
12445,5.711315,130,3750,7.7,2011,121174755.323934,1287183997.56487,1202817822.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,7,3,23038530575.546246
12568,0.505290999999999,133,30,6.0,2008,20255732.6761833,13373129.4337266,-6795709.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,4719861636.614072
12569,0.478888,92,94,5.8,2009,8131203.47299962,11026707.7509274,2848783.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8316249271.435099
12610,0.439101,95,128,5.6,2001,92361608.7520382,16744434.3202438,-61403089.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2636839367.3814282
12620,0.931752,97,299,5.6,2008,25319665.8452291,71343668.0782211,45442940.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,4,3469359782.724555
12645,0.241541,100,21,5.9,2010,10000000.0,55089.0,-9944911.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,1350248744.5933244
12819,0.495162,88,84,5.5,2010,20000000.0,39300000.0,19300000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3103942313.0418487
12834,0.606857,104,67,5.6,2009,9147603.90712458,1001273.34646387,-8014883.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,4201514093.223965
12837,0.595488,114,80,7.2,2008,11140652.9719008,38592634.7320186,27105395.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1479676976.2518363
12890,0.278543,95,34,5.5,2008,7089506.43666417,10705118.259044,3569964.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4489419400.121498
13051,1.172718,100,359,5.3,2008,35447532.1833208,86509099.6853474,50416905.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,5275484213.047476
13053,1.480497,96,1119,6.3,2008,151917995.071375,313943594.671445,159979994.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,3,2364892398.3272233
13056,1.210534,102,147,5.5,2008,20762125.9930879,10218382.1179151,-10410627.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,1528075521.111119
13067,0.569416,97,82,6.0,2007,10516685.8263154,18404200.196052,7500000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3576061261.1422563
13150,0.527397999999999,130,118,6.3,2008,30383599.014275,31546610.2639038,1148328.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,3301985061.147526
13184,0.696406,99,231,5.0,2008,45575398.5214125,43030660.6974372,-2512610.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,3,2349489684.166542
13185,0.461865,89,25,6.5,2006,1075179.14334182,178475.411118109,-829000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,321726683.8286485
13207,0.441444,97,275,5.6,2009,19311608.2483741,92877707.1063262,72379051.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,779815294.3021904
13223,2.245306,116,1809,7.6,2008,33421958.9157025,273410085.005207,236958228.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1974234951.254601
13243,0.412761,97,50,5.9,2007,5258342.91315773,364499.917391432,-4653408.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,4,6656342580.635256
13258,0.216599,96,62,6.7,2007,4206674.33052618,7225225.02815579,2870249.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,526440372.16251
13291,0.798582,114,98,6.2,2008,22281305.9438016,23831711.1192224,1530831.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,5,4623533369.166479
13335,1.01377,107,317,6.0,2008,12153439.60571,44049253.637018,31493123.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1716594291.6144037
13359,0.021371,90,12,4.5,2008,3544753.21833208,7798457.08033059,4200000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,31193828.32132236
13362,0.203044,106,21,5.2,2007,1051668.58263154,288852.344574163,-725339.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1155409.378296652
13416,0.429157,118,87,7.2,2004,34633361.9943644,70716616.2097064,31255921.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1480582794.0333118
13448,2.841562,138,1275,6.3,2009,152460065.118743,362462054.214392,206613439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,5,2,11205802395.118956
13455,0.907448,111,367,5.8,2009,38623216.4967482,46210949.6412208,7465299.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5141478394.535666
13506,0.427022999999999,123,28,6.7,2008,2025573.26761833,38623507.506977,36135878.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,4,193117537.534885
13523,2.90047,109,167,5.9,2008,19242946.0423741,18995761.2853801,-244064.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,3,1684741815.92122
13596,0.335116,101,127,5.3,2008,20255732.6761833,37088761.0257016,16620508.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2332931682.2397437
13600,0.721663,90,358,6.1,2008,55703264.8595042,18097532.9732944,-37130952.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10,1,1600171069.207823
13668,0.405681,111,58,6.0,2006,27041728.9572893,17478137.0325553,-8841513.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,4,1556010619.9845154
13680,0.911592,110,248,6.0,2007,23136708.817894,155521321.055593,125880543.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,4,5308750499.876194
13700,0.837905999999999,76,210,5.8,2004,126988993.979336,120006285.955201,-6048539.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4,4,5587014357.639654
13702,0.225831,89,27,5.5,2004,17316680.9971822,2209800.13317682,-13085834.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,1102275203.4568365
13751,0.133041,112,46,6.6,2006,8653353.26633258,20495926.9207009,10948425.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1196542036.5512118
13804,0.580292,107,1661,6.4,2009,86394036.900621,369120316.604669,278164265.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,14845445247.068333
13805,0.812489,87,130,3.3,2008,25319665.8452291,14289694.2478175,-10890716.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,191249938.5528157
13809,0.714882,114,508,6.8,2008,18230159.408565,26068130.3594136,7739015.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,3,7385927209.528503
13811,1.357091,121,817,5.7,2009,50820021.7062476,157995749.819944,105446362.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,3,3,4154397246.1629953
13885,1.846602,116,971,6.8,2007,52583429.1315773,159853624.559995,102000000.0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,12,3,13269765734.709187
13996,0.168979,110,31,6.4,2008,5063933.16904583,4092253.51912971,-959412.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2846674854.5237217
14001,0.258046,89,264,6.2,2007,21033371.6526309,23365348.9294381,2217407.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,158324890.4278785
14011,0.480116,75,66,6.3,2008,3544753.21833208,5298016.51814488,1731128.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1438076390.3095698
14024,0.405459,103,110,5.9,2004,17316680.9971822,17163733.1439427,-132486.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,1,328441217.37217903
14144,0.680581,89,51,4.8,2007,6310011.49578927,19137631.7622421,12197398.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,2,263528673.55031142
14160,4.90890199999999,96,4225,7.6,2009,177870075.971866,743337082.495734,556342744.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,2,4896214548.525471
14161,2.979786,158,3533,5.6,2009,203280086.82499,782276248.083831,569653595.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,5,6249495024.757792
14191,0.514836,104,216,5.9,2006,12980029.8994988,24885798.9927713,11006849.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,4,277319535.90812665
14194,0.320908,147,43,6.5,2006,11898360.7412073,50185584.1408264,35396427.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,250927920.704132
14306,1.462242,115,820,6.8,2008,60767198.02855,247203367.961183,184082376.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,12,3,6084566812.334072
14337,0.856329,79,341,6.9,2004,8081.11779868504,490362.228024208,417760.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,10,4,2451811.14012104
14435,0.694443,101,151,5.3,2009,15246006.5118743,102386811.106654,85734718.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,4,516419823.8006067
14438,0.280555,122,54,7.5,2008,506393.316904583,33884110.6740824,32956317.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,202886326.83372217
14536,0.353203,97,50,5.3,2009,8131203.47299962,29486606.9931195,21010817.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1366786683.9796627
14560,1.64173899999999,91,510,5.4,2009,26426411.2872487,186299217.920521,157293131.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2467904903.234785
14574,1.61062,94,746,7.6,2008,12659832.9226145,20677622.1147228,7916563.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,2,1537752767.5581863
14836,1.75384,100,711,7.1,2009,60984026.0474972,126639833.017605,64596398.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1496941834.0258577
14869,1.906998,118,1470,5.7,2009,177870075.971866,307429640.188147,127469017.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,8,1,5340958933.431792
15092,1.487114,96,560,5.9,2009,20328008.682499,35127385.4664088,14560577.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,3,3244957613.078117
15158,0.538522,97,25,6.1,1988,5531673.06927092,13428783.5814042,4282851.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,7,4,139183922.94265342
15206,0.522454,102,32,4.6,2007,3680840.03921041,57786.0336098555,-3445053.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,116850809.61408757
15512,1.19445499999999,94,932,6.0,2009,177870075.971866,387766797.490954,206509870.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,3,3,5645477564.378155
16353,0.531905,98,88,6.2,2008,8608686.38737792,9050932.83725693,436663.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3,36203731.34902772
